datetime_utc,demanda,programada,prevista
2016-01-28 00:00:00+0000,31062.180555555555,31147.055555555555,31147.055555555555
2016-01-29 00:00:00+0000,30802.04861111111,30867.534722222223,30867.534722222223
2016-01-30 00:00:00+0000,27663.541666666668,27621.590277777777,27621.590277777777
2016-01-31 00:00:00+0000,25768.463768115944,25762.057971014492,25762.057971014492
2016-01-31 00:00:00+0000,25200.333333333332,25400.5,25400.5
2016-02-01 00:00:00+0000,30015.86111111111,30079.208333333332,30079.208333333332
2016-02-02 00:00:00+0000,30563.194444444445,30621.347222222223,30621.347222222223
2016-02-03 00:00:00+0000,30720.680555555555,30729.347222222223,30729.347222222223
2016-02-04 00:00:00+0000,30823.256944444445,30814.95138888889,30814.95138888889
2016-02-05 00:00:00+0000,30822.479166666668,30823.729166666668,30823.729166666668
2016-02-06 00:00:00+0000,27925.097222222223,27900.17361111111,27900.17361111111
2016-02-07 00:00:00+0000,25804.590277777777,25796.805555555555,25796.805555555555
2016-02-08 00:00:00+0000,30413.75,30369.07638888889,30369.07638888889
2016-02-09 00:00:00+0000,30950.770833333332,30887.92361111111,30887.92361111111
2016-02-10 00:00:00+0000,30893.979166666668,30936.152777777777,30936.152777777777
2016-02-11 00:00:00+0000,30911.88888888889,30858.26388888889,30858.26388888889
2016-02-12 00:00:00+0000,30832.215277777777,30797.118055555555,30797.118055555555
2016-02-13 00:00:00+0000,27647.194444444445,27633.465277777777,27633.465277777777
2016-02-14 00:00:00+0000,26095.430555555555,26051.965277777777,26051.965277777777
2016-02-15 00:00:00+0000,31508.479166666668,31536.034722222223,31536.034722222223
2016-02-16 00:00:00+0000,32123.104166666668,32203.493055555555,32203.493055555555
2016-02-17 00:00:00+0000,32555.958333333332,32635.770833333332,32635.770833333332
2016-02-18 00:00:00+0000,32734.243055555555,32768.63888888889,32768.63888888889
2016-02-19 00:00:00+0000,32124.020833333332,32131.23611111111,32131.23611111111
2016-02-20 00:00:00+0000,28415.229166666668,28438.11111111111,28438.11111111111
2016-02-21 00:00:00+0000,26323.5,26327.666666666668,26327.666666666668
2016-02-22 00:00:00+0000,30607.375,30612.034722222223,30612.034722222223
2016-02-23 00:00:00+0000,30743.034722222223,30769.17361111111,30769.17361111111
2016-02-24 00:00:00+0000,31054.20138888889,31045.604166666668,31045.604166666668
2016-02-25 00:00:00+0000,30802.333333333332,30768.38888888889,30768.38888888889
2016-02-26 00:00:00+0000,31378.756944444445,31382.6875,31382.6875
2016-02-27 00:00:00+0000,28923.958333333332,28947.38888888889,28947.38888888889
2016-02-28 00:00:00+0000,26580.3125,26692.430555555555,26692.430555555555
2016-02-29 00:00:00+0000,30694.557971014492,30755.304347826088,30755.304347826088
2016-02-29 00:00:00+0000,27426.166666666668,27630.333333333332,27630.333333333332
2016-03-01 00:00:00+0000,31186.51388888889,31141.604166666668,31141.604166666668
2016-03-02 00:00:00+0000,31106.67361111111,31046.069444444445,31046.069444444445
2016-03-03 00:00:00+0000,30763.20138888889,30781.61111111111,30781.61111111111
2016-03-04 00:00:00+0000,30932.82638888889,30915.493055555555,30915.493055555555
2016-03-05 00:00:00+0000,27716.895833333332,27756.79861111111,27756.79861111111
2016-03-06 00:00:00+0000,25913.215277777777,25970.4375,25970.4375
2016-03-07 00:00:00+0000,31750.166666666668,31801.73611111111,31801.73611111111
2016-03-08 00:00:00+0000,31840.256944444445,31820.0,31820.0
2016-03-09 00:00:00+0000,32314.854166666668,32312.73611111111,32312.73611111111
2016-03-10 00:00:00+0000,31970.54861111111,31963.854166666668,31963.854166666668
2016-03-11 00:00:00+0000,31305.854166666668,31333.0625,31333.0625
2016-03-12 00:00:00+0000,27771.82638888889,27796.020833333332,27796.020833333332
2016-03-13 00:00:00+0000,25666.805555555555,25735.583333333332,25735.583333333332
2016-03-14 00:00:00+0000,31023.722222222223,31036.479166666668,31036.479166666668
2016-03-15 00:00:00+0000,31499.13888888889,31438.67361111111,31438.67361111111
2016-03-16 00:00:00+0000,31095.215277777777,31118.958333333332,31118.958333333332
2016-03-17 00:00:00+0000,31127.131944444445,31108.98611111111,31108.98611111111
2016-03-18 00:00:00+0000,30769.097222222223,30762.965277777777,30762.965277777777
2016-03-19 00:00:00+0000,27245.534722222223,27273.333333333332,27273.333333333332
2016-03-20 00:00:00+0000,25298.666666666668,25321.784722222223,25321.784722222223
2016-03-21 00:00:00+0000,29832.069444444445,29883.909722222223,29883.909722222223
2016-03-22 00:00:00+0000,29849.409722222223,29863.493055555555,29863.493055555555
2016-03-23 00:00:00+0000,29205.243055555555,29215.4375,29215.4375
2016-03-24 00:00:00+0000,25369.152777777777,25223.01388888889,25223.01388888889
2016-03-25 00:00:00+0000,23592.006944444445,23566.979166666668,23566.979166666668
2016-03-26 00:00:00+0000,24471.118055555555,24520.722222222223,24520.722222222223
2016-03-27 00:00:00+0000,23274.3125,23256.993055555555,23256.993055555555
2016-03-28 00:00:00+0000,25895.847222222223,25856.222222222223,25856.222222222223
2016-03-29 00:00:00+0000,28532.409722222223,28575.034722222223,28575.034722222223
2016-03-30 00:00:00+0000,28569.319444444445,28570.527777777777,28570.527777777777
2016-03-31 00:00:00+0000,29465.689393939392,29473.969696969696,29473.969696969696
2016-03-31 00:00:00+0000,25937.083333333332,25729.166666666668,25729.166666666668
2016-04-01 00:00:00+0000,29212.430555555555,29295.479166666668,29295.479166666668
2016-04-02 00:00:00+0000,26244.847222222223,26191.118055555555,26191.118055555555
2016-04-03 00:00:00+0000,24716.645833333332,24623.42361111111,24623.42361111111
2016-04-04 00:00:00+0000,29750.1875,29682.618055555555,29682.618055555555
2016-04-05 00:00:00+0000,30119.631944444445,30145.784722222223,30145.784722222223
2016-04-06 00:00:00+0000,29427.23611111111,29432.42361111111,29432.42361111111
2016-04-07 00:00:00+0000,29161.819444444445,29197.57638888889,29197.57638888889
2016-04-08 00:00:00+0000,29353.38888888889,29392.631944444445,29392.631944444445
2016-04-09 00:00:00+0000,25992.9375,26102.743055555555,26102.743055555555
2016-04-10 00:00:00+0000,24287.291666666668,24262.29861111111,24262.29861111111
2016-04-11 00:00:00+0000,29259.0,29191.680555555555,29191.680555555555
2016-04-12 00:00:00+0000,29764.770833333332,29729.61111111111,29729.61111111111
2016-04-13 00:00:00+0000,29272.777777777777,29252.73611111111,29252.73611111111
2016-04-14 00:00:00+0000,29160.79861111111,29121.694444444445,29121.694444444445
2016-04-15 00:00:00+0000,28800.180555555555,28793.791666666668,28793.791666666668
2016-04-16 00:00:00+0000,25794.125,25799.770833333332,25799.770833333332
2016-04-17 00:00:00+0000,23902.666666666668,23898.54861111111,23898.54861111111
2016-04-18 00:00:00+0000,28349.458333333332,28367.32638888889,28367.32638888889
2016-04-19 00:00:00+0000,29159.493055555555,29163.708333333332,29163.708333333332
2016-04-20 00:00:00+0000,29275.590277777777,29321.88888888889,29321.88888888889
2016-04-21 00:00:00+0000,28832.458333333332,28838.6875,28838.6875
2016-04-22 00:00:00+0000,28402.0625,28442.305555555555,28442.305555555555
2016-04-23 00:00:00+0000,24912.48611111111,24890.70138888889,24890.70138888889
2016-04-24 00:00:00+0000,23120.506944444445,23109.194444444445,23109.194444444445
2016-04-25 00:00:00+0000,27523.215277777777,27505.375,27505.375
2016-04-26 00:00:00+0000,28032.32638888889,28019.5,28019.5
2016-04-27 00:00:00+0000,28311.07638888889,28325.722222222223,28325.722222222223
2016-04-28 00:00:00+0000,28245.916666666668,28284.17361111111,28284.17361111111
2016-04-29 00:00:00+0000,28048.95138888889,28030.11111111111,28030.11111111111
2016-04-30 00:00:00+0000,25056.969696969696,25023.386363636364,25023.386363636364
2016-04-30 00:00:00+0000,22962.25,23065.666666666668,23065.666666666668
2016-05-01 00:00:00+0000,21988.729166666668,22005.13888888889,22005.13888888889
2016-05-02 00:00:00+0000,25429.770833333332,25445.256944444445,25445.256944444445
2016-05-03 00:00:00+0000,27640.48611111111,27683.95138888889,27683.95138888889
2016-05-04 00:00:00+0000,27866.229166666668,27881.125,27881.125
2016-05-05 00:00:00+0000,27936.291666666668,27968.625,27968.625
2016-05-06 00:00:00+0000,27941.979166666668,27899.11111111111,27899.11111111111
2016-05-07 00:00:00+0000,24869.881944444445,24862.222222222223,24862.222222222223
2016-05-08 00:00:00+0000,23207.9375,23189.229166666668,23189.229166666668
2016-05-09 00:00:00+0000,27868.166666666668,27873.347222222223,27873.347222222223
2016-05-10 00:00:00+0000,28368.284722222223,28388.722222222223,28388.722222222223
2016-05-11 00:00:00+0000,28291.819444444445,28273.777777777777,28273.777777777777
2016-05-12 00:00:00+0000,28215.555555555555,28214.76388888889,28214.76388888889
2016-05-13 00:00:00+0000,27916.256944444445,27928.034722222223,27928.034722222223
2016-05-14 00:00:00+0000,24690.666666666668,24656.694444444445,24656.694444444445
2016-05-15 00:00:00+0000,22416.32638888889,22439.618055555555,22439.618055555555
2016-05-16 00:00:00+0000,25558.458333333332,25588.083333333332,25588.083333333332
2016-05-17 00:00:00+0000,27153.25,27191.631944444445,27191.631944444445
2016-05-18 00:00:00+0000,27854.291666666668,27832.73611111111,27832.73611111111
2016-05-19 00:00:00+0000,27759.61111111111,27719.51388888889,27719.51388888889
2016-05-20 00:00:00+0000,27795.458333333332,27801.618055555555,27801.618055555555
2016-05-21 00:00:00+0000,24906.715277777777,24930.694444444445,24930.694444444445
2016-05-22 00:00:00+0000,23059.555555555555,23064.645833333332,23064.645833333332
2016-05-23 00:00:00+0000,27165.3125,27180.125,27180.125
2016-05-24 00:00:00+0000,27738.895833333332,27638.597222222223,27638.597222222223
2016-05-25 00:00:00+0000,28147.006944444445,28105.472222222223,28105.472222222223
2016-05-26 00:00:00+0000,28018.152777777777,27973.51388888889,27973.51388888889
2016-05-27 00:00:00+0000,27940.027777777777,27957.208333333332,27957.208333333332
2016-05-28 00:00:00+0000,24944.666666666668,25032.131944444445,25032.131944444445
2016-05-29 00:00:00+0000,22756.993055555555,22780.694444444445,22780.694444444445
2016-05-30 00:00:00+0000,27196.270833333332,27151.229166666668,27151.229166666668
2016-05-31 00:00:00+0000,27895.416666666668,27901.128787878788,27901.128787878788
2016-05-31 00:00:00+0000,24534.75,24522.75,24522.75
2016-06-01 00:00:00+0000,27856.034722222223,27903.555555555555,27903.555555555555
2016-06-02 00:00:00+0000,28138.979166666668,28168.083333333332,28168.083333333332
2016-06-03 00:00:00+0000,28233.11111111111,28265.770833333332,28265.770833333332
2016-06-04 00:00:00+0000,25145.04861111111,25065.472222222223,25065.472222222223
2016-06-05 00:00:00+0000,23352.375,23292.73611111111,23292.73611111111
2016-06-06 00:00:00+0000,28092.756944444445,28096.13888888889,28096.13888888889
2016-06-07 00:00:00+0000,29206.097222222223,29227.569444444445,29227.569444444445
2016-06-08 00:00:00+0000,29923.715277777777,29924.833333333332,29924.833333333332
2016-06-09 00:00:00+0000,30241.069444444445,30285.041666666668,30285.041666666668
2016-06-10 00:00:00+0000,29667.73611111111,29675.25,29675.25
2016-06-11 00:00:00+0000,26039.284722222223,26029.118055555555,26029.118055555555
2016-06-12 00:00:00+0000,24052.0,24026.708333333332,24026.708333333332
2016-06-13 00:00:00+0000,29914.70138888889,29810.88888888889,29810.88888888889
2016-06-14 00:00:00+0000,30147.805555555555,30190.590277777777,30190.590277777777
2016-06-15 00:00:00+0000,29508.805555555555,29503.784722222223,29503.784722222223
2016-06-16 00:00:00+0000,28080.6875,28097.104166666668,28097.104166666668
2016-06-17 00:00:00+0000,27915.729166666668,27958.98611111111,27958.98611111111
2016-06-18 00:00:00+0000,25215.479166666668,25236.229166666668,25236.229166666668
2016-06-19 00:00:00+0000,23398.5625,23427.104166666668,23427.104166666668
2016-06-20 00:00:00+0000,28217.604166666668,28259.354166666668,28259.354166666668
2016-06-21 00:00:00+0000,29371.375,29413.791666666668,29413.791666666668
2016-06-22 00:00:00+0000,29768.82638888889,29817.125,29817.125
2016-06-23 00:00:00+0000,29521.104166666668,29525.125,29525.125
2016-06-24 00:00:00+0000,28097.76388888889,28117.458333333332,28117.458333333332
2016-06-25 00:00:00+0000,26663.743055555555,26660.347222222223,26660.347222222223
2016-06-26 00:00:00+0000,24360.958333333332,24332.465277777777,24332.465277777777
2016-06-27 00:00:00+0000,29533.743055555555,29508.5,29508.5
2016-06-28 00:00:00+0000,30798.375,30703.180555555555,30703.180555555555
2016-06-29 00:00:00+0000,30752.73611111111,30735.993055555555,30735.993055555555
2016-06-30 00:00:00+0000,31263.636363636364,31226.60606060606,31226.60606060606
2016-06-30 00:00:00+0000,27635.416666666668,27701.75,27701.75
2016-07-01 00:00:00+0000,30658.75,30725.097222222223,30725.097222222223
2016-07-02 00:00:00+0000,27425.54861111111,27434.979166666668,27434.979166666668
2016-07-03 00:00:00+0000,25593.67361111111,25567.618055555555,25567.618055555555
2016-07-04 00:00:00+0000,30456.381944444445,30501.340277777777,30501.340277777777
2016-07-05 00:00:00+0000,31403.895833333332,31346.618055555555,31346.618055555555
2016-07-06 00:00:00+0000,31634.770833333332,31620.416666666668,31620.416666666668
2016-07-07 00:00:00+0000,31160.520833333332,31203.027777777777,31203.027777777777
2016-07-08 00:00:00+0000,31435.277777777777,31365.680555555555,31365.680555555555
2016-07-09 00:00:00+0000,28609.42361111111,28596.180555555555,28596.180555555555
2016-07-10 00:00:00+0000,26745.479166666668,26762.159722222223,26762.159722222223
2016-07-11 00:00:00+0000,32377.9375,32387.916666666668,32387.916666666668
2016-07-12 00:00:00+0000,32231.416666666668,32250.875,32250.875
2016-07-13 00:00:00+0000,30907.881944444445,31029.527777777777,31029.527777777777
2016-07-14 00:00:00+0000,30382.319444444445,30368.67361111111,30368.67361111111
2016-07-15 00:00:00+0000,29924.520833333332,29990.333333333332,29990.333333333332
2016-07-16 00:00:00+0000,26943.909722222223,26990.32638888889,26990.32638888889
2016-07-17 00:00:00+0000,25120.708333333332,25180.618055555555,25180.618055555555
2016-07-18 00:00:00+0000,30861.479166666668,30902.01388888889,30902.01388888889
2016-07-19 00:00:00+0000,31842.0,31842.5,31842.5
2016-07-20 00:00:00+0000,32399.243055555555,32313.42361111111,32313.42361111111
2016-07-21 00:00:00+0000,32312.32638888889,32264.659722222223,32264.659722222223
2016-07-22 00:00:00+0000,31334.680555555555,31386.680555555555,31386.680555555555
2016-07-23 00:00:00+0000,27376.277777777777,27384.26388888889,27384.26388888889
2016-07-24 00:00:00+0000,25338.82638888889,25297.54861111111,25297.54861111111
2016-07-25 00:00:00+0000,29650.402777777777,29572.194444444445,29572.194444444445
2016-07-26 00:00:00+0000,32259.875,32218.277777777777,32218.277777777777
2016-07-27 00:00:00+0000,32270.9375,32278.979166666668,32278.979166666668
2016-07-28 00:00:00+0000,32257.180555555555,32248.520833333332,32248.520833333332
2016-07-29 00:00:00+0000,31993.76388888889,32032.465277777777,32032.465277777777
2016-07-30 00:00:00+0000,28514.520833333332,28536.76388888889,28536.76388888889
2016-07-31 00:00:00+0000,26112.10606060606,26105.060606060608,26105.060606060608
2016-07-31 00:00:00+0000,26196.333333333332,26473.333333333332,26473.333333333332
2016-08-01 00:00:00+0000,30515.527777777777,30568.854166666668,30568.854166666668
2016-08-02 00:00:00+0000,31128.652777777777,31178.368055555555,31178.368055555555
2016-08-03 00:00:00+0000,31437.125,31530.131944444445,31530.131944444445
2016-08-04 00:00:00+0000,31379.840277777777,31393.229166666668,31393.229166666668
2016-08-05 00:00:00+0000,30399.944444444445,30404.479166666668,30404.479166666668
2016-08-06 00:00:00+0000,26947.916666666668,26967.055555555555,26967.055555555555
2016-08-07 00:00:00+0000,24934.909722222223,24971.36111111111,24971.36111111111
2016-08-08 00:00:00+0000,29481.708333333332,29495.8125,29495.8125
2016-08-09 00:00:00+0000,29630.333333333332,29660.208333333332,29660.208333333332
2016-08-10 00:00:00+0000,28433.0625,28473.625,28473.625
2016-08-11 00:00:00+0000,28331.17361111111,28320.416666666668,28320.416666666668
2016-08-12 00:00:00+0000,28583.5625,28571.993055555555,28571.993055555555
2016-08-13 00:00:00+0000,26028.465277777777,26055.67361111111,26055.67361111111
2016-08-14 00:00:00+0000,24065.694444444445,24079.145833333332,24079.145833333332
2016-08-15 00:00:00+0000,24823.527777777777,24827.395833333332,24827.395833333332
2016-08-16 00:00:00+0000,28562.444444444445,28564.465277777777,28564.465277777777
2016-08-17 00:00:00+0000,29065.875,29061.770833333332,29061.770833333332
2016-08-18 00:00:00+0000,29539.597222222223,29523.180555555555,29523.180555555555
2016-08-19 00:00:00+0000,29738.6875,29740.3125,29740.3125
2016-08-20 00:00:00+0000,27283.38888888889,27242.729166666668,27242.729166666668
2016-08-21 00:00:00+0000,24920.965277777777,24921.458333333332,24921.458333333332
2016-08-22 00:00:00+0000,30099.11111111111,30044.569444444445,30044.569444444445
2016-08-23 00:00:00+0000,30707.472222222223,30743.36111111111,30743.36111111111
2016-08-24 00:00:00+0000,30607.20138888889,30631.319444444445,30631.319444444445
2016-08-25 00:00:00+0000,30418.916666666668,30419.527777777777,30419.527777777777
2016-08-26 00:00:00+0000,30336.6875,30369.805555555555,30369.805555555555
2016-08-27 00:00:00+0000,27505.506944444445,27489.354166666668,27489.354166666668
2016-08-28 00:00:00+0000,26037.479166666668,25993.354166666668,25993.354166666668
2016-08-29 00:00:00+0000,31232.930555555555,31141.027777777777,31141.027777777777
2016-08-30 00:00:00+0000,31335.5625,31286.090277777777,31286.090277777777
2016-08-31 00:00:00+0000,31760.704545454544,31724.825757575756,31724.825757575756
2016-08-31 00:00:00+0000,27497.0,27578.833333333332,27578.833333333332
2016-09-01 00:00:00+0000,31586.61111111111,31561.472222222223,31561.472222222223
2016-09-02 00:00:00+0000,31821.659722222223,31820.972222222223,31820.972222222223
2016-09-03 00:00:00+0000,28778.090277777777,28757.347222222223,28757.347222222223
2016-09-04 00:00:00+0000,27306.45138888889,27264.034722222223,27264.034722222223
2016-09-05 00:00:00+0000,33349.29861111111,33440.375,33440.375
2016-09-06 00:00:00+0000,34126.15277777778,34239.208333333336,34239.208333333336
2016-09-07 00:00:00+0000,33758.25,33885.694444444445,33885.694444444445
2016-09-08 00:00:00+0000,31750.375,31754.618055555555,31754.618055555555
2016-09-09 00:00:00+0000,31319.243055555555,31271.45138888889,31271.45138888889
2016-09-10 00:00:00+0000,27786.680555555555,27809.222222222223,27809.222222222223
2016-09-11 00:00:00+0000,25799.034722222223,25787.32638888889,25787.32638888889
2016-09-12 00:00:00+0000,31061.166666666668,31120.034722222223,31120.034722222223
2016-09-13 00:00:00+0000,30557.909722222223,30573.347222222223,30573.347222222223
2016-09-14 00:00:00+0000,28813.277777777777,28800.01388888889,28800.01388888889
2016-09-15 00:00:00+0000,28314.784722222223,28348.145833333332,28348.145833333332
2016-09-16 00:00:00+0000,28247.63888888889,28270.597222222223,28270.597222222223
2016-09-17 00:00:00+0000,25309.0625,25310.958333333332,25310.958333333332
2016-09-18 00:00:00+0000,23446.333333333332,23501.375,23501.375
2016-09-19 00:00:00+0000,27956.680555555555,27985.847222222223,27985.847222222223
2016-09-20 00:00:00+0000,28810.569444444445,28769.770833333332,28769.770833333332
2016-09-21 00:00:00+0000,28737.034722222223,28746.916666666668,28746.916666666668
2016-09-22 00:00:00+0000,29025.868055555555,29008.333333333332,29008.333333333332
2016-09-23 00:00:00+0000,28721.756944444445,28819.652777777777,28819.652777777777
2016-09-24 00:00:00+0000,25294.819444444445,25289.86111111111,25289.86111111111
2016-09-25 00:00:00+0000,23405.36111111111,23446.604166666668,23446.604166666668
2016-09-26 00:00:00+0000,28319.305555555555,28327.333333333332,28327.333333333332
2016-09-27 00:00:00+0000,29050.256944444445,29066.493055555555,29066.493055555555
2016-09-28 00:00:00+0000,29153.645833333332,29164.291666666668,29164.291666666668
2016-09-29 00:00:00+0000,28677.54861111111,28700.791666666668,28700.791666666668
2016-09-30 00:00:00+0000,28879.560606060608,28843.651515151516,28843.651515151516
2016-09-30 00:00:00+0000,24847.166666666668,24597.416666666668,24597.416666666668
2016-10-01 00:00:00+0000,25344.847222222223,25376.118055555555,25376.118055555555
2016-10-02 00:00:00+0000,23465.597222222223,23493.402777777777,23493.402777777777
2016-10-03 00:00:00+0000,28200.67361111111,28154.131944444445,28154.131944444445
2016-10-04 00:00:00+0000,29002.86111111111,29003.604166666668,29003.604166666668
2016-10-05 00:00:00+0000,29012.9375,29017.180555555555,29017.180555555555
2016-10-06 00:00:00+0000,28884.11111111111,28923.347222222223,28923.347222222223
2016-10-07 00:00:00+0000,28162.86111111111,28166.944444444445,28166.944444444445
2016-10-08 00:00:00+0000,25147.833333333332,25181.458333333332,25181.458333333332
2016-10-09 00:00:00+0000,23293.694444444445,23272.333333333332,23272.333333333332
2016-10-10 00:00:00+0000,27710.680555555555,27767.4375,27767.4375
2016-10-11 00:00:00+0000,27822.8125,27955.090277777777,27955.090277777777
2016-10-12 00:00:00+0000,24140.097222222223,24257.333333333332,24257.333333333332
2016-10-13 00:00:00+0000,27619.993055555555,27651.527777777777,27651.527777777777
2016-10-14 00:00:00+0000,27338.097222222223,27367.791666666668,27367.791666666668
2016-10-15 00:00:00+0000,24479.73611111111,24513.26388888889,24513.26388888889
2016-10-16 00:00:00+0000,22958.6875,22953.11111111111,22953.11111111111
2016-10-17 00:00:00+0000,28082.375,28109.027777777777,28109.027777777777
2016-10-18 00:00:00+0000,28551.159722222223,28574.6875,28574.6875
2016-10-19 00:00:00+0000,28434.98611111111,28472.527777777777,28472.527777777777
2016-10-20 00:00:00+0000,28294.291666666668,28357.715277777777,28357.715277777777
2016-10-21 00:00:00+0000,28159.652777777777,28145.833333333332,28145.833333333332
2016-10-22 00:00:00+0000,25360.256944444445,25348.368055555555,25348.368055555555
2016-10-23 00:00:00+0000,23666.597222222223,23680.506944444445,23680.506944444445
2016-10-24 00:00:00+0000,28273.0,28283.215277777777,28283.215277777777
2016-10-25 00:00:00+0000,28684.98611111111,28665.958333333332,28665.958333333332
2016-10-26 00:00:00+0000,28529.430555555555,28591.819444444445,28591.819444444445
2016-10-27 00:00:00+0000,28477.98611111111,28401.23611111111,28401.23611111111
2016-10-28 00:00:00+0000,28226.152777777777,28216.5625,28216.5625
2016-10-29 00:00:00+0000,24784.666666666668,24689.20138888889,24689.20138888889
2016-10-30 00:00:00+0000,22662.715277777777,22640.98611111111,22640.98611111111
2016-10-31 00:00:00+0000,25227.927536231884,25211.884057971016,25211.884057971016
2016-10-31 00:00:00+0000,22607.5,22637.833333333332,22637.833333333332
2016-11-01 00:00:00+0000,23240.159722222223,23255.416666666668,23255.416666666668
2016-11-02 00:00:00+0000,27762.159722222223,27722.42361111111,27722.42361111111
2016-11-03 00:00:00+0000,28252.375,28297.6875,28297.6875
2016-11-04 00:00:00+0000,28784.840277777777,28742.506944444445,28742.506944444445
2016-11-05 00:00:00+0000,25665.402777777777,25679.694444444445,25679.694444444445
2016-11-06 00:00:00+0000,23566.895833333332,23584.506944444445,23584.506944444445
2016-11-07 00:00:00+0000,28634.756944444445,28646.493055555555,28646.493055555555
2016-11-08 00:00:00+0000,29863.277777777777,29784.86111111111,29784.86111111111
2016-11-09 00:00:00+0000,29930.472222222223,29891.36111111111,29891.36111111111
2016-11-10 00:00:00+0000,30009.8125,29967.006944444445,29967.006944444445
2016-11-11 00:00:00+0000,29831.152777777777,29818.194444444445,29818.194444444445
2016-11-12 00:00:00+0000,26483.006944444445,26448.597222222223,26448.597222222223
2016-11-13 00:00:00+0000,24504.70138888889,24493.909722222223,24493.909722222223
2016-11-14 00:00:00+0000,29405.88888888889,29342.395833333332,29342.395833333332
2016-11-15 00:00:00+0000,30358.354166666668,30313.708333333332,30313.708333333332
2016-11-16 00:00:00+0000,30218.006944444445,30202.243055555555,30202.243055555555
2016-11-17 00:00:00+0000,30297.902777777777,30275.194444444445,30275.194444444445
2016-11-18 00:00:00+0000,30092.715277777777,30076.305555555555,30076.305555555555
2016-11-19 00:00:00+0000,26754.729166666668,26724.73611111111,26724.73611111111
2016-11-20 00:00:00+0000,25313.20138888889,25301.125,25301.125
2016-11-21 00:00:00+0000,30096.0,30066.38888888889,30066.38888888889
2016-11-22 00:00:00+0000,30773.472222222223,30769.930555555555,30769.930555555555
2016-11-23 00:00:00+0000,30851.041666666668,30865.743055555555,30865.743055555555
2016-11-24 00:00:00+0000,31034.993055555555,31005.25,31005.25
2016-11-25 00:00:00+0000,31284.79861111111,31313.340277777777,31313.340277777777
2016-11-26 00:00:00+0000,28176.9375,28173.38888888889,28173.38888888889
2016-11-27 00:00:00+0000,26055.38888888889,26090.006944444445,26090.006944444445
2016-11-28 00:00:00+0000,30553.034722222223,30550.256944444445,30550.256944444445
2016-11-29 00:00:00+0000,31353.48611111111,31349.73611111111,31349.73611111111
2016-11-30 00:00:00+0000,31356.44927536232,31316.130434782608,31316.130434782608
2016-11-30 00:00:00+0000,27214.666666666668,27400.333333333332,27400.333333333332
2016-12-01 00:00:00+0000,31270.11111111111,31306.895833333332,31306.895833333332
2016-12-02 00:00:00+0000,30930.29861111111,30952.958333333332,30952.958333333332
2016-12-03 00:00:00+0000,27990.680555555555,27983.57638888889,27983.57638888889
2016-12-04 00:00:00+0000,26033.909722222223,26134.777777777777,26134.777777777777
2016-12-05 00:00:00+0000,29170.368055555555,29156.61111111111,29156.61111111111
2016-12-06 00:00:00+0000,26827.284722222223,26819.13888888889,26819.13888888889
2016-12-07 00:00:00+0000,29309.13888888889,29290.534722222223,29290.534722222223
2016-12-08 00:00:00+0000,26146.916666666668,26181.215277777777,26181.215277777777
2016-12-09 00:00:00+0000,28237.854166666668,28235.729166666668,28235.729166666668
2016-12-10 00:00:00+0000,26720.520833333332,26670.833333333332,26670.833333333332
2016-12-11 00:00:00+0000,25600.6875,25511.604166666668,25511.604166666668
2016-12-12 00:00:00+0000,30624.347222222223,30560.54861111111,30560.54861111111
2016-12-13 00:00:00+0000,31676.36111111111,31633.01388888889,31633.01388888889
2016-12-14 00:00:00+0000,31933.194444444445,31961.36111111111,31961.36111111111
2016-12-15 00:00:00+0000,32045.409722222223,32067.402777777777,32067.402777777777
2016-12-16 00:00:00+0000,31815.868055555555,31861.833333333332,31861.833333333332
2016-12-17 00:00:00+0000,28254.729166666668,28282.26388888889,28282.26388888889
2016-12-18 00:00:00+0000,26892.07638888889,26847.51388888889,26847.51388888889
2016-12-19 00:00:00+0000,32177.152777777777,32171.277777777777,32171.277777777777
2016-12-20 00:00:00+0000,32169.791666666668,32237.29861111111,32237.29861111111
2016-12-21 00:00:00+0000,31811.125,31822.784722222223,31822.784722222223
2016-12-22 00:00:00+0000,31159.722222222223,31207.944444444445,31207.944444444445
2016-12-23 00:00:00+0000,29570.20138888889,29617.402777777777,29617.402777777777
2016-12-24 00:00:00+0000,25316.527777777777,25333.70138888889,25333.70138888889
2016-12-25 00:00:00+0000,22307.152777777777,22341.38888888889,22341.38888888889
2016-12-26 00:00:00+0000,24509.95138888889,24514.95138888889,24514.95138888889
2016-12-27 00:00:00+0000,28324.381944444445,28310.354166666668,28310.354166666668
2016-12-28 00:00:00+0000,28541.090277777777,28586.215277777777,28586.215277777777
2016-12-29 00:00:00+0000,28654.222222222223,28622.597222222223,28622.597222222223
2016-12-30 00:00:00+0000,28550.097222222223,28559.409722222223,28559.409722222223
2016-12-31 00:00:00+0000,26208.746376811596,26190.536231884056,26190.536231884056
2016-12-31 00:00:00+0000,24472.333333333332,24457.5,24457.5
2017-01-01 00:00:00+0000,23459.256944444445,23463.625,23463.625
2017-01-02 00:00:00+0000,29119.784722222223,29102.98611111111,29102.98611111111
2017-01-03 00:00:00+0000,31291.902777777777,31282.465277777777,31282.465277777777
2017-01-04 00:00:00+0000,31094.972222222223,31081.23611111111,31081.23611111111
2017-01-05 00:00:00+0000,29647.819444444445,29732.666666666668,29732.666666666668
2017-01-06 00:00:00+0000,25319.166666666668,25314.70138888889,25314.70138888889
